SrcMac,Label,DstJitter,DIntPkt,Rate,Dur,SrcLoad,SIntPkt,Load,DstLoad,Label
0.0,0.0,0.0011612699284655,0.0010568500673721,0.0279916867276315,0.0026601724081006,0.1920626102292769,0.0003874776324616,0.0736157179785871,0.0183092544378457,0.0
0.0,0.0,0.0009130561966029,0.0008674841303778,0.0303578457948142,0.0024516585986299,0.2082310405643739,0.0003502356614246,0.0798247953194975,0.0198612573731514,0.0
0.0,0.0,0.0007267856784644,0.0006656437634087,0.0330985757728405,0.002247271829686,0.2269603174603174,0.000313730806933,0.0870167395333351,0.0216593560119934,0.0
0.0,0.0,0.0009346591679373,0.0008768910775719,0.0304159644528877,0.0024469419808851,0.2086287477954144,0.0003493932425156,0.0799771777804164,0.0198996066520306,0.0
0.0,0.0,0.000921212420474,0.0008562366935153,0.0303917696811346,0.0024489072382788,0.2084629629629629,0.0003497442152936,0.0799136850883669,0.0198836066217697,0.0
0.0,0.0,0.0009287073288962,0.000864007649893,0.0279916867276315,0.0026601724081006,0.1920626102292769,0.0003874776324616,0.0736157179785871,0.0183092544378457,0.0
0.0,0.0,0.0007351623408186,0.0006754597083069,0.0312001822928834,0.0023850363729838,0.2139867724867724,0.0003383364943347,0.0820351029151267,0.0204138933389876,0.0
0.0,0.0,0.0015095627316119,0.0013950911686557,0.0263949598065954,0.0028219130916014,0.1811516754850088,0.0004163655457826,0.0694259622156208,0.0172616334088594,0.0
0.0,0.0,0.0006661650956383,0.0006364004275661,0.0359323724125835,0.0020686299325995,0.2463245149911816,0.0002818241907539,0.0944524956846429,0.0235184071470674,0.0
0.0,0.0,0.001138785203199,0.0010732099755358,0.026108975044181,0.0028529641584217,0.1791966490299823,0.0004219115053678,0.068675478595595,0.0170739505142119,0.0
0.0,0.0,0.0006655037801893,0.00060879308254,0.0308817458128003,0.0024097986161443,0.2118112874779541,0.0003427591936071,0.0811992851169863,0.0202051310393932,0.0
0.0,0.0,0.0012941943337169,0.0012022487511766,0.0311899411196546,0.0023858224759413,0.2139171075837742,0.0003384768623855,0.0820081820136977,0.0204072901518958,0.0
0.0,0.0,0.0013819288499525,0.0012918192483726,0.0283626732278449,0.0026251908264929,0.1945970017636684,0.0003812296220182,0.0745891879330909,0.0185525564853049,0.0
0.0,0.0,0.000919889789576,0.000859508675148,0.0241735853259349,0.0030823096962655,0.1659708994708994,0.0004628741248188,0.063596825143935,0.0158043608114476,0.0
0.0,0.0,0.0009148197044669,0.0008650301441532,0.036304959096114,0.0020472086270082,0.2488703703703703,0.0002779982399762,0.0954302831422061,0.0237627250694637,0.0
0.0,0.0,0.0009390679375973,0.0008912059972151,0.0283542242599312,0.0026259769294504,0.1945396825396825,0.0003813700953712,0.0745670924762577,0.0185469691731503,0.0
0.0,0.0,0.0015075787852649,0.0014022486284773,0.023446398019357,0.0031782142570776,0.1610026455026455,0.0004800032391007,0.0616887427624616,0.0153274075284327,0.0
0.0,0.0,0.0008938780485815,0.0008484657371375,0.0328562440113139,0.0022639765175324,0.2253033509700176,0.000316714444104,0.0863805427589985,0.0215003715843218,0.0
0.0,0.0,0.0010858799672781,0.0010670750099744,0.0304841322621919,0.0024414392601827,0.2090943562610229,0.0003484104555559,0.080155973201228,0.0199443051492674,0.0
0.0,0.0,0.0011200479321437,0.0010411036557646,0.0284622686374951,0.0026159541167425,0.1952777777777777,0.0003795799551896,0.0748505238535669,0.0186178264500199,0.0
0.0,0.0,0.0012016101708552,0.0011216762034706,0.0232457990387378,0.0032057278605893,0.1596313932980599,0.0004849173845041,0.0611622613599867,0.0151958517240654,0.0
0.0,0.0,0.0008960824334115,0.0008574636866275,0.0290769950605541,0.0025603373325011,0.1994788359788359,0.0003696463620192,0.0764634922023939,0.0190211288000879,0.0
0.0,0.0,0.0007199520854913,0.0006601222944035,0.0305476275362105,0.0024363295909591,0.2095282186948853,0.0003474977999703,0.080322578025166,0.0199859560216925,0.0
0.0,0.0,0.0007111345461711,0.0006539873288421,0.0331532380349492,0.002243537840638,0.2273333333333333,0.0003130639270642,0.0871599790465989,0.0216951656035297,0.0
0.0,0.0,0.0008786677932542,0.0008539872061428,0.028485695321256,0.0026137923336095,0.1954373897707231,0.0003791938114222,0.0749119847794709,0.0186330645740779,0.0
0.0,0.0,0.0007009943759529,0.0006347644367498,0.0332457286306719,0.0022372490169782,0.2279656084656084,0.0003119406667513,0.0874027751009964,0.0217558641310273,0.0
0.0,0.0,0.0010567820875215,0.0009717785449211,0.0294728164058474,0.0025257488023721,0.2021834215167548,0.0003634686935546,0.0775022326443247,0.0192806848465422,0.0
0.0,0.0,0.0031829112560959,0.00294498796831,0.0167043776535039,0.0044623134381156,0.1149312169312169,0.0007093517870811,0.0439971390497727,0.010904542020603,0.0
0.0,0.0,0.0006390511622288,0.0005875252019272,0.0310552696916958,0.0023962383401278,0.2129973544973545,0.0003403372392437,0.081654908675134,0.0203189090323595,0.0
0.0,0.0,0.0009121744426708,0.0008523512153264,0.023198945671216,0.0032122132099885,0.1593112874779541,0.000486075710504,0.0610393395081787,0.0151651215072152,0.0
0.0,0.0,0.0007098119152731,0.0006539873288421,0.0366677526577444,0.0020267699501138,0.2513492063492064,0.0002743477229364,0.0963821655814131,0.0240006937735026,0.0
0.0,0.0,0.0007331783944715,0.000671574230118,0.0257191703881596,0.0028963963468223,0.1765326278659612,0.0004296687092868,0.0676524843412926,0.0168182039987721,0.0
0.0,0.0,0.0009304708367602,0.0008562366935153,0.0264352844261838,0.0028175895253353,0.181426807760141,0.0004155933635501,0.0695316140551913,0.0172880461572266,0.0
0.0,0.0,0.0029058200829598,0.0026871149158804,0.0136292733695572,0.0054663634405525,0.0939179894179894,0.0008886817123385,0.0359277258318102,0.0088872683640603,0.0
0.0,0.0,0.0032567581479023,0.0030130860860412,0.0173610288794684,0.0042936943537368,0.1194179894179894,0.0006792353110837,0.0457203307119977,0.0113352729939753,0.0
0.0,0.0,0.0009315730291752,0.0008556231969591,0.0304208290101714,0.0024465489294063,0.2086613756613756,0.0003493230058391,0.0799901302895945,0.0199026542768422,0.0
0.0,0.0,0.0009242985592361,0.0008660526384135,0.0365658529841178,0.0020324691965556,0.2506534391534391,0.0002753656808856,0.0961149883332686,0.0239338999963817,0.0
0.0,0.0,0.0009256211901341,0.0008689156223421,0.0331907463318997,0.0022409830060262,0.2275899470899471,0.0003126076519226,0.0872585197046598,0.0217198005707567,0.0
0.0,0.0,0.0009139379505349,0.0008498972291019,0.0306483110705162,0.002428272035645,0.210216049382716,0.0003460586325666,0.0805869615948604,0.0200519878926105,0.0
0.0,0.0,0.0009256211901341,0.0008529647118825,0.0332602582951903,0.0022362663882814,0.2280643738977072,0.0003117652330135,0.0874408707162261,0.0217652609741964,0.0
0.0,0.0,0.0009174649662629,0.0008453982543568,0.026343817947784,0.0028274158123037,0.1808015873015873,0.0004173483327424,0.069291611679244,0.0172281095359318,0.0
0.0,0.0,0.0009291482058622,0.0008562366935153,0.0260536087014128,0.0028590564563422,0.1788183421516755,0.0004229995946912,0.0685299533454174,0.017037632985207,0.0
0.0,0.0,0.0008956415564455,0.0008108379483611,0.0306113788395598,0.0024312199217355,0.2099638447971781,0.0003465851443848,0.0804899447614087,0.0200276068941177,0.0
0.0,0.0,0.0007270061169474,0.0006543963265462,0.0305011582126848,0.0024400635800072,0.209210758377425,0.0003481646798392,0.0802009260271991,0.0199554797735766,0.0
0.0,0.0,0.0011317311717429,0.0010511240995148,0.0284984327804593,0.0026126131791733,0.1955255731922398,0.0003789832066949,0.074945508920873,0.0186416995110441,0.0
0.0,0.0,0.000917905843229,0.000854805201551,0.0305966571530434,0.0024323990761718,0.209863315696649,0.000346795749112,0.0804513412046425,0.0200179560822143,0.0
0.0,0.0,0.0012344555048228,0.0011394676035986,0.0283162679116519,0.002629514392759,0.1942804232804232,0.000382001909553,0.074467535935124,0.0185220802371889,0.0
0.0,0.0,0.0010021133437365,0.0009247438089506,0.0331705840221055,0.0022423586862018,0.2274514991181657,0.0003128533223369,0.0872054398141064,0.0217065941965732,0.0
0.0,0.0,0.0006229591529695,0.0005717787903197,0.0341995659022697,0.0021743607803801,0.2344832451499118,0.0003007084848327,0.08990565702159,0.0223816430923418,0.0
0.0,0.0,0.0009238576822701,0.0008513287210662,0.0231862722193454,0.0032139819416428,0.1592248677248677,0.0004863916175948,0.0610060693375448,0.0151567405389833,0.0
0.0,0.0,0.0010953588220472,0.0010239257521927,0.0244689791662532,0.0030449698057854,0.1679902998236331,0.0004562049049209,0.064371943928476,0.0159981389557183,0.0
0.0,0.0,0.000863898414893,0.0008394677876475,0.0305696460586524,0.0024345608593048,0.209679012345679,0.0003471818928794,0.0803804833603152,0.0200004322395476,0.0
0.0,0.0,0.0011264406481508,0.0010245392487489,0.0306853073088052,0.0024253241495545,0.2104691358024691,0.0003455321207485,0.0806839784283121,0.0200761149223689,0.0
0.0,0.0,0.000919008035644,0.0008558276958112,0.0307199352757851,0.0024225727892033,0.210705467372134,0.0003450407799198,0.0807748999633271,0.0200989721084559,0.0
0.0,0.0,0.0009000503261056,0.0008386497922393,0.0328053581818333,0.002267513980841,0.2249559082892416,0.0003173462582858,0.0862472081056944,0.0214668477113942,0.0
0.0,0.0,0.0007012148144359,0.0006451938782041,0.0334792273802886,0.0022215269578287,0.2295608465608465,0.0003091326739229,0.0880153525938905,0.02190900727781,0.0
0.0,0.0,0.0009833760726812,0.0009069524088226,0.0281676428851689,0.0026434677202542,0.1932645502645502,0.0003844939952906,0.0740774368351715,0.0184245562432178,0.0
0.0,0.0,0.0008905714713364,0.0008670751326737,0.0304451517965898,0.0024445836720126,0.2088280423280423,0.0003489720330611,0.0800538769524123,0.0199186543071031,0.0
0.0,0.0,0.0006860045591087,0.0006163595400657,0.0309694998659046,0.0024029202152664,0.2124109347442681,0.0003415306309306,0.0814298905745103,0.0202625279733449,0.0
0.0,0.0,0.0011050581152994,0.00102965172005,0.0292017453519475,0.0025493318910964,0.200331569664903,0.0003676807880997,0.0767911144933696,0.0191029067325324,0.0
0.0,0.0,0.0011251180172528,0.0010527600903312,0.0306433825058998,0.0024286650871237,0.2101825396825397,0.0003461288692432,0.0805740090856823,0.0200486862990646,0.0
0.0,0.0,0.001133935556573,0.0010527600903312,0.0283289413635226,0.0026283352383228,0.1943668430335097,0.0003817913048258,0.0745005521349897,0.0185304612054208,0.0
0.0,0.0,0.0015009656307747,0.0014018396307732,0.0253003064031015,0.0029445451529677,0.1736710758377425,0.0004382684374171,0.0665532988565306,0.0165436637969941,0.0
0.0,0.0,0.0008184880873941,0.000837013801423,0.0313412544541102,0.0023742274573185,0.2149514991181658,0.0003364059861024,0.0824051383243915,0.020506591927007,0.0
0.0,0.0,0.0010748580431279,0.0010139053084425,0.0267453999530186,0.0027847697268606,0.1835458553791887,0.0004097314968741,0.0703453363964984,0.0174914751134006,0.0
0.0,0.0,0.0008989481336906,0.0008278113530809,0.0336267642821161,0.0022117006708602,0.230568783068783,0.0003073775994283,0.0884026580153928,0.0220057693655782,0.0
0.0,0.0,0.0008850605092613,0.000837013801423,0.0262711056178595,0.0028352768418785,0.1803051146384479,0.000418752434459,0.0691008796323271,0.0171803634138835,0.0
0.0,0.0,0.0008971846258266,0.0008413082773159,0.0306976607240125,0.0024243415208576,0.2105537918871252,0.0003453566870107,0.0807164866866415,0.0200842419218665,0.0
0.0,0.0,0.0006789505276525,0.0006347644367498,0.0307422738348905,0.002420804057549,0.210858024691358,0.0003447248728289,0.0808333132400127,0.020113448326311,0.0
0.0,0.0,0.0010898478599721,0.0009905924393093,0.0225495912811771,0.0033049733589707,0.154873897707231,0.0005026432472805,0.0593351956535686,0.0147389619710602,0.0
0.0,0.0,0.0009145992659839,0.0008411037784639,0.0333825123006091,0.0022280123072279,0.228900352733686,0.0003102909999228,0.0877616357964605,0.0218455150942351,0.0
0.0,0.0,0.0009037977803167,0.0008314923324177,0.0305990894316852,0.0024322025504324,0.2098800705467372,0.0003467606834249,0.0804576904738475,0.0200197338633544,0.0
0.0,0.0,0.0008769042853902,0.00083271932553,0.0332950782841682,0.0022339080794089,0.2283024691358024,0.000311344023559,0.0875323001927775,0.0217881181602834,0.0
0.0,0.0,0.0009258416286171,0.0008433532658364,0.0307571235360722,0.0024196249031128,0.2109594356261022,0.0003445142681017,0.0808724247383152,0.0201233531069487,0.0
0.0,0.0,0.0006917359596668,0.0006335374436375,0.0365728297833799,0.0020320761450768,0.2507010582010582,0.000275295444209,0.0961332742285789,0.0239384714335991,0.0
0.0,0.0,0.0009018138339697,0.0008382407945352,0.033306727618716,0.0022331219764514,0.2283818342151675,0.000311203550206,0.0875627766849613,0.0217957372223124,0.0
0.0,0.0,0.0008612531530969,0.0008010220034629,0.0337070294772969,0.0022063944758972,0.2311172839506172,0.0003064298781556,0.0886131997822292,0.0220583408935783,0.0
0.0,0.0,0.0009112926887388,0.0008490792336937,0.0307769658092031,0.0024180526971978,0.211095238095238,0.0003442334266979,0.0809244887457958,0.020136305512398,0.0
0.0,0.0,0.0008899101558874,0.0008341508174943,0.0283816834056509,0.0026234220948386,0.1947275132275132,0.0003809137149273,0.074639220174426,0.0185650009532856,0.0
0.0,0.0,0.0010519324408954,0.0009546006413492,0.0265311034032058,0.002807370186888,0.1820811287477954,0.000413768052379,0.0697830451157075,0.0173510304033329,0.0
0.0,0.0,0.0009040182187997,0.0008476477417294,0.0334879963848658,0.0022209373806106,0.2296208112874779,0.0003090273715592,0.0880384639337966,0.0219148485586989,0.0
0.0,0.0,0.0006458847552019,0.0006110425699125,0.0373494947581194,0.0019894300596337,0.2560079365079365,0.0002676786083408,0.0981711356726015,0.0244479327146044,0.0
0.0,0.0,0.0008866035786424,0.0008106334495091,0.028257445172919,0.0026350171134613,0.1938783068783068,0.0003829846965127,0.0743131217080594,0.0184834769895754,0.0
0.0,0.0,0.0013336528221747,0.00124458001355,0.0265458890970549,0.0028057979809731,0.1821825396825397,0.0004134873162776,0.0698219026432419,0.0173606812152363,0.0
0.0,0.0,0.0009095291808748,0.0008486702359896,0.0333562052868776,0.0022297810388822,0.2287204585537919,0.0003106069070136,0.0876925557475106,0.0218282452203027,0.0
1.0,1.0,0.0181244520725956,0.0168302555233606,0.0026462551549905,0.0273123611545651,0.0188659611992945,0.0047905204285005,0.0071076309982111,0.0016821753719771,1.0
1.0,1.0,0.0191849816143283,0.0177776987048883,0.0024759956500616,0.0291093925153565,0.0177019400352733,0.0051114820328368,0.0066608964169504,0.0015704291288852,1.0
1.0,1.0,0.0185686356158489,0.0172055109168644,0.0027937280494853,0.0259264616405339,0.019873897707231,0.0045429895319973,0.0074946824489452,0.0017789374597453,1.0
1.0,1.0,0.021922827573239,0.0203171654495917,0.002340684148776,0.0307152043317417,0.0167777777777777,0.0053982907109731,0.0063058452830093,0.0014817940406146,1.0
1.0,1.0,0.0182900013733317,0.0169470243678787,0.0024870049112826,0.0289859743510327,0.0177777777777777,0.005089438878454,0.006689849084525,0.0015777942221799,1.0
1.0,1.0,0.0203299390950515,0.0188398657424136,0.0027052699157215,0.0267400782015222,0.0192698412698412,0.0046883067938031,0.007262553166812,0.0017210325883249,1.0
1.0,1.0,0.0201247108673747,0.0186740171734045,0.0024868128892845,0.0289879396084263,0.0177768959435626,0.0050897897459296,0.0066893411429886,0.0015777942221799,1.0
1.0,1.0,0.0219448714215394,0.0203682901626031,0.0022831415566967,0.031452175854376,0.016384479717813,0.0055299186655073,0.0061549866466995,0.001443952699204,1.0
1.0,1.0,0.0192967439252113,0.017906328482825,0.0027009814244319,0.0267809555553109,0.0192398589065255,0.0046956080384875,0.0072513784530113,0.0017182389322477,1.0
1.0,1.0,0.0203374340034736,0.0188492726896077,0.0025474918406652,0.0283266304954492,0.0181913580246913,0.0049716754543244,0.0068485808146489,0.0016174133447307,1.0
1.0,1.0,0.1695642570462609,0.1521560927467733,0.00017602016487,0.95233150276158,0.0029744268077601,0.0636920030120688,0.0010631267150931,0.000214490056459,1.0
1.0,1.0,0.020142125507532,0.018689354587308,0.00247452348141,0.0291255076259847,0.0176922398589065,0.0051143601570395,0.0066570868554274,0.0015696672226823,1.0
1.0,1.0,0.02008767720223,0.0186637922308023,0.0024759956500616,0.0291089994638777,0.0177028218694885,0.0051114116908579,0.0066608964169504,0.0015706830976195,1.0
1.0,1.0,0.020195030743453,0.0187143034472576,0.0024100040900685,0.0298709297554119,0.0172513227513227,0.0052474977262587,0.0064876883530392,0.0015272544440543,1.0
1.0,1.0,0.0227631390704505,0.021137614843999,0.0020651965889212,0.034599732096112,0.014895061728395,0.0060920926033197,0.0055830444767171,0.0013009683017932,1.0
1.0,1.0,0.0244294335634784,0.0226650167699283,0.0019723219492025,0.0361408869442448,0.0142610229276895,0.0063673529818417,0.0053392325392468,0.0012402697742956,1.0
1.0,1.0,0.3090303673849801,0.2069516366349877,8.192938583044072e-05,0.8962739112867092,0.0013086419753086,0.0149907128580398,0.0004881368958923,0.0001192616858772,1.0
1.0,1.0,0.3128525502417879,0.2607914555471643,2.867528504065424e-05,0.8781980633567541,0.0004593932980599,0.0048320095597697,0.000189213301723,6.480850352480656e-05,1.0
0.0,0.0,0.0008883670865064,0.0008089974586927,0.0336653607037222,0.0022091458362484,0.2308324514991181,0.0003069213242867,0.0885037383811357,0.0220311662390082,0.0
0.0,0.0,0.0006145824906153,0.0005901836870038,0.0352616395734295,0.002108328131952,0.2417407407407407,0.0002889146201064,0.0926924782610292,0.023078279330526,0.0
0.0,0.0,0.0009035773418337,0.0008713696085667,0.0308068572335646,0.0024156943883254,0.2112998236331569,0.0003438122172434,0.0810029657131691,0.020155861104939,0.0
0.0,0.0,0.0004007571621014,0.000367279938274,0.0320903962757973,0.0023184141473377,0.2200705467372134,0.0003264373272448,0.0843708720702459,0.0209980214278769,0.0
0.0,0.0,0.0019687360917094,0.0018067473578237,0.0142464960785907,0.0052303360275702,0.0981358024691358,0.0008465257012005,0.0375475513913786,0.009292094526534,0.0
0.0,0.0,0.0028553396703518,0.0026427386649865,0.0198825337430656,0.003749121529945,0.1366490299823633,0.0005819710980814,0.0523367771650981,0.0129893713604694,0.0
0.0,0.0,0.000650513963345,0.0005834352248863,0.0344715330588272,0.0021570665153156,0.236342151675485,0.000297619545298,0.090619314880227,0.0225599291438202,0.0
0.0,0.0,0.000437129511797,0.0004132921799843,0.042661527304568,0.0017392527934168,0.2923077601410935,0.0002229953404757,0.1121103212851615,0.0279326377179309,0.0
0.0,0.0,0.000648309578515,0.0006034761123868,0.0354384918336244,0.0020977157420261,0.2429497354497354,0.0002870191775611,0.0931564828545274,0.0231943430421009,0.0
0.0,0.0,0.0009362022373183,0.0008627806567807,0.0347858090622861,0.0021374139413787,0.238489417989418,0.0002941095016112,0.0914439579645667,0.0227661517560716,0.0
0.0,0.0,0.0008533173677088,0.0007760731435134,0.0288414480762916,0.0025813655866135,0.1978694885361552,0.0003734021814227,0.0758455813233676,0.0188667158096336,0.0
0.0,0.0,0.0006048831973632,0.0005411039625129,0.0194765352318761,0.0038273387742139,0.1338747795414462,0.0005959411414544,0.0512713697925065,0.0127232121269233,0.0
0.0,0.0,0.002051841399802,0.0019092012826985,0.0231143919847457,0.0032240047543506,0.1587336860670194,0.0004881817577765,0.0608173690567735,0.0151095023544035,0.0
0.0,0.0,0.0005486713841971,0.0005188135876399,0.0414037192100727,0.0017927077945252,0.2837125220458554,0.0002325426845763,0.1088097171816573,0.0271074933001911,0.0
0.0,0.0,0.0004750449308737,0.0004206541386579,0.017804599694941,0.00418678435152,0.1224497354497354,0.00066014051758,0.0468842787426502,0.0116263211634828,0.0
0.0,0.0,0.0018007619676603,0.0016942729891985,0.0274906373274122,0.0027089107914641,0.1886384479717813,0.0003961825576533,0.0723009113116248,0.0179803649269276,0.0
0.0,0.0,0.0006838001742786,0.0006192225239943,0.0371531842687898,0.0020000424495597,0.2546666666666666,0.0002695740508861,0.0976560829546955,0.0243191705663144,0.0
0.0,0.0,0.0008722750772471,0.0008047029827998,0.0348207570659294,0.0021352521582456,0.2387283950617284,0.0002937233578438,0.0915356414118862,0.0227890089421586,0.0
0.0,0.0,0.0008857218247104,0.000801226502315,0.0310047679062113,0.0024001688549152,0.2126516754850088,0.000341039290102,0.0815223359341345,0.0202856391281662,0.0
0.0,0.0,0.0009516329311286,0.0008783225695362,0.0193494166691736,0.0038524940688531,0.1330061728395061,0.0006004340774033,0.0509379061738622,0.0126396564133387,0.0
0.0,0.0,0.0006972469217419,0.0006546008253982,0.0269555360262071,0.0027629553697906,0.1849823633156966,0.0004058353094199,0.070896960905025,0.0176293801361254,0.0
0.0,0.0,0.0014811261673044,0.0014006126376609,0.0271303400517563,0.0027450715275081,0.1861763668430335,0.000402641172824,0.0713553781416228,0.0177441740040289,0.0
0.0,0.0,0.0006242817838675,0.0005709607949115,0.0316666037261228,0.0023496617398973,0.2171746031746032,0.0003320183525171,0.083258988047074,0.0207199256638187,0.0
0.0,0.0,0.0008848400707783,0.0008319013301218,0.030931799546956,0.0024058681013569,0.2121534391534391,0.0003420571427488,0.081330841974913,0.0202378930061179,0.0
0.0,0.0,0.0008165041410471,0.0007488747961913,0.0293163184774447,0.0025393090783886,0.2011137566137566,0.000365890647918,0.0770918158829163,0.0191780814778851,0.0
0.0,0.0,0.0006549227330051,0.000586298208815,0.0340074798968969,0.0021867419019603,0.2331710758377425,0.0003029198344688,0.0894015250467165,0.0222556746001292,0.0
0.0,0.0,0.000652497909692,0.0005971366479734,0.0371676499259755,0.0019992563466022,0.2547654320987654,0.0002694336828353,0.097693924599157,0.0243285674094835,0.0
0.0,0.0,0.0010909500523872,0.0010030668692841,0.0288720435813126,0.0025786142262624,0.1980784832451499,0.0003729107352916,0.0759258360861182,0.0188867793396433,0.0
0.0,0.0,0.0008907919098194,0.0008177909093307,0.0282616696568758,0.0026346240619826,0.1939074074074074,0.0003829144598362,0.0743242964218602,0.0184862706456527,0.0
0.0,0.0,0.0010898478599721,0.0010024533727279,0.023433404530823,0.003179982988732,0.1609135802469135,0.0004803191461915,0.0616544567087549,0.0153187725914665,0.0
0.0,0.0,0.0009082065499768,0.0008339463186423,0.028549702653936,0.0026078965614284,0.1958756613756613,0.0003781407877859,0.0750801134280181,0.0186752233839716,0.0
0.0,0.0,0.0006467665091339,0.0005914106801161,0.0337189348411754,0.0022056083729398,0.2311992945326278,0.0003062895101049,0.0886444381867175,0.0220662139243416,0.0
0.0,0.0,0.0011063807461974,0.0010177907866314,0.0309921584616733,0.0024011514836121,0.2125661375661375,0.0003412147238398,0.0814893197342687,0.0202775121286686,0.0
0.0,0.0,0.0013060980117991,0.0012034757442889,0.0249208709349743,0.0029895495472833,0.1710784832451499,0.0004463064827399,0.0655577334451935,0.0162947744373803,0.0
0.0,0.0,0.0008907919098194,0.0008312878335657,0.031057829985003,0.0023960418143885,0.2130141093474427,0.0003403021735566,0.0816615119151071,0.0203204328447653,0.0
0.0,0.0,0.0006624176414272,0.0006218810090709,0.0310199376440565,0.002398989700479,0.2127557319223985,0.0003408286853747,0.0815619553739734,0.0202957978775382,0.0
0.0,0.0,0.0006613154490122,0.0006151325469534,0.0337070294772969,0.0022063944758972,0.2311172839506172,0.0003064298781556,0.0886131997822292,0.0220583408935783,0.0
0.0,0.0,0.0010715514658828,0.0009977498991309,0.0286398249783495,0.0025996424803749,0.1964911816578483,0.0003766665546951,0.0753165602132106,0.0187343980990635,0.0
0.0,0.0,0.0008852809477443,0.0008490792336937,0.0283732344377371,0.002624208197796,0.1946693121693121,0.0003810541882804,0.0746168707468245,0.018559413641131,0.0
0.0,0.0,0.0008954211179625,0.0008368093025709,0.0344777417700971,0.0021566734638368,0.236384479717813,0.0002975494139238,0.0906355690093917,0.022563992643569,0.0
0.0,0.0,0.0013281418600995,0.0012341505720957,0.0249143421870409,0.0029903356502407,0.1710335097001763,0.000446446956093,0.0655407174037242,0.0162904569688972,0.0
0.0,0.0,0.0008949802409965,0.0008233123783359,0.0281738515964388,0.0026428781430361,0.1933068783068783,0.000384388692927,0.0740939449351043,0.0184286197429666,0.0
0.0,0.0,0.0008237786109862,0.0008161549185143,0.0311491684487374,0.0023889668877712,0.2136384479717813,0.000339038545193,0.0819012603202862,0.02038036946606,0.0
0.0,0.0,0.0010678040116717,0.0009852754691561,0.0287002479003994,0.0025941397596726,0.1969038800705467,0.0003756837677354,0.0754750379725663,0.0187740172216142,0.0
