SrcMac,DIntPkt,DstLoad,DstJitter,SrcLoad,SIntPkt,Dur,Load,Rate,Packet_num,SrcJitter,Label
-0.37862596757008843,-0.10799245894313422,0.5087246696665284,-0.11670615837025745,0.8860711295973257,-0.0734164455936597,-0.11477629152773333,0.839253427870022,0.6508047850078573,-1.7244190092733542,-0.024363089474487693,0
-0.37862596757008843,-0.10677347983708699,0.055436482273599486,-0.11559875476128637,0.11038208342392979,-0.06371880276157467,-0.10299119707026491,0.10131913247609335,0.07448403761309154,-1.7242066766245512,-0.022687626419164744,0
-0.37862596757008843,-0.08297481744636787,-0.2243674984236864,-0.08963517378368215,-0.3684322535454494,-0.054465713556215045,-0.09174633614480271,-0.354190097825744,-0.28126698984907955,-1.723994343975748,-0.02225879548724895,0
-0.37862596757008843,-0.10876384415867975,0.3121092354114663,-0.11766255239618706,0.549600535726361,-0.06978435523395096,-0.11036238348474942,0.5191627044467876,0.4008195828629647,-1.7237820113269446,-0.023115234926594473,0
-0.37862596757008843,-0.0985834639683321,0.17687542696054961,-0.10889392927424316,0.3181817897603291,-0.06681085149749287,-0.10674882141510798,0.2989987120694954,0.2288735622339796,-1.7235696786781416,-0.023023369094723467,0
-0.37862596757008843,-0.09979291980011334,0.061594509457834144,-0.10733349691614752,0.12092000249109527,-0.06388674151080984,-0.10319528529346765,0.11134414432859888,0.08231579376046674,-1.7233573460293383,-0.02368861518494665,0
-0.37862596757008843,-0.09604074973931169,-0.23580068151126185,-0.1036085938677902,-0.38800986901670664,-0.05400470193206458,-0.09118609396346296,-0.37281182683133895,-0.2958077029805216,-1.7231450133805353,-0.022834145207273105,0
-0.37862596757008843,-0.108344820090976,0.0966444993093203,-0.11756187934082604,0.18089926943969306,-0.06481864350906577,-0.1043277748457469,0.16839508543546503,0.12687514567953773,-1.722932680731732,-0.022886450445166122,0
-0.37862596757008843,-0.11753477975766025,0.18049519921221444,-0.12560565646417066,0.3243761221152221,-0.06689647062335295,-0.10685286639164251,0.3048915505777782,0.2334761108703516,-1.722720348082929,-0.022717962762224375,0
-0.37862596757008843,-0.11782047798564008,0.329038292222606,-0.1260083486856147,0.5785829606876691,-0.0701268218586413,-0.11077856339088751,0.5467314870411778,0.42234763293631844,-1.7225080154341257,-0.023005611562799736,0
-0.37862596757008843,-0.10850671575349789,0.06291881637917493,-0.11835719647817802,0.12319881175173679,-0.06392296688689486,-0.10323930432200108,0.11351802682708126,0.08401391150332174,-1.7222956827853224,-0.022666277423053296,0
-0.37862596757008843,-0.1187156657666435,0.3343134481259468,-0.12647144474027536,0.5876100669853486,-0.0702321984844114,-0.1109066187466223,0.5553192212087363,0.42905195025442133,-1.7220833501365194,-0.02301736199971996,0
-0.37862596757008843,-0.10302130977628532,0.11920186053615836,-0.11022281360500849,0.21951312580647506,-0.06539819025392642,-0.10503207930228832,0.20513549625692348,0.15556684000143867,-1.721871017487716,-0.022863254387767283,0
-0.37862596757008843,-0.011131236383708797,-0.6087475823428496,-0.013123651709315278,-1.026202363060456,-0.03294979615420274,-0.06559903319570302,-0.979944869909557,-0.7699722851780666,-1.721658684838913,-0.0201816301633138,0
-0.37862596757008843,-0.12091554212208815,0.20943130544351063,-0.1293003575959197,0.3739056007415411,-0.06756822562029365,-0.10766921928445226,0.35201629267297896,0.27027330163150887,-1.7214463521901098,-0.02269326789237429,0
-0.37862596757008843,-0.10858290194762585,-0.23847136713596576,-0.11682696603669067,-0.39258007764440206,-0.053896035682559476,-0.09105403687786183,-0.3771595918283037,-0.2992039384662316,-1.7212340195413067,-0.02176290098977872,0
-0.37862596757008843,-0.11782047798564008,0.529405929421467,-0.12606875251883132,0.9214619187225374,-0.07375891221835004,-0.11519247143387182,0.8729216576399061,0.6771024116922904,-1.7210216868925035,-0.023302970267432294,0
-0.37862596757008843,-0.11700147639876457,-0.09480613795251276,-0.1250016181320046,-0.14670788951695324,-0.05918775603470994,-0.09748481677366888,-0.14325163158870557,-0.11652173079635425,-1.7208093542437002,-0.021984081643444647,0
-0.37862596757008843,-0.10840195973657196,-0.05397334121117184,-0.1159913796771943,-0.07683279892822158,-0.060508209026196344,-0.09908951045022021,-0.07678652164543637,-0.06461314799017281,-1.7205970215948971,-0.0223857223170246,0
-0.37862596757008843,-0.02314008523312728,-0.7840637469463475,-0.025778254768194113,-1.3262120087611564,-0.0161262849808203,-0.0451541953066687,-1.2653612691834444,-0.9928757570905958,-1.7203846889460939,-0.020082706962171553,0
-0.37862596757008843,-0.007959986053132778,-0.5713138400329502,-0.009751104354721467,-0.9621439016342457,-0.035775118641335674,-0.06903251742134238,-0.918995313082272,-0.7223739520525202,-1.7201723562972908,-0.02003154676013434,0
-0.37862596757008843,-0.10843052955936995,0.1732556547088848,-0.1159410431495138,0.31200004751184857,-0.06672524225038275,-0.10664477643857347,0.29313282251780537,0.2242849325954995,-1.7199600236484875,-0.022907351692773952,0
-0.37862596757008843,-0.10794484257180426,0.52360105074959,-0.11627326423220512,0.9115283247631664,-0.07366341434253496,-0.11507642126773676,0.8634715568613794,0.6697160634774673,-1.7197476909996845,-0.023447939703575775,0
-0.37862596757008843,-0.10781151673208032,0.3311792550787736,-0.11621286039898851,0.582246681653673,-0.07016962648219635,-0.11083058587915477,0.5502168854271744,0.4250664771912722,-1.7195353583508812,-0.023142936897505868,0
-0.37862596757008843,-0.10869718123881777,0.1862338625380245,-0.11674642759240186,0.3341964051168817,-0.06703148349898808,-0.10701693731617772,0.31424283851546486,0.24077430543185727,-1.719323025702078,-0.022918397735222886,0
-0.37862596757008843,-0.10855433212482787,0.33513010406077365,-0.11621286039898851,0.5890201589035355,-0.07024865648183644,-0.11092662739595588,0.5566666690383741,0.43010515442826847,-1.719110693053275,-0.02314750124733106,0
-0.37862596757008843,-0.10890669327266966,-0.059182281768445595,-0.11658535070382425,-0.0857591843746019,-0.06034356977944613,-0.09888942395688458,-0.08527544297215477,-0.07124323065284997,-1.7188983604044716,-0.022368031118212516,0
-0.37862596757008843,-0.10840195973657196,-0.07573611828520543,-0.11605178351041091,-0.1140743336960537,-0.0598134069056106,-0.09824514544834385,-0.11221541657938065,-0.09227947613401072,-1.7186860277556686,-0.02233553342126507,0
-0.37862596757008843,-0.11051612662362265,0.18411497146387926,-0.11758201395189825,0.33059563468293984,-0.06698208974921302,-0.10695691136817705,0.3108113380426538,0.2380972181705803,-1.7184736951068653,-0.022899328544984335,0
-0.37862596757008843,-0.11780143143710808,0.17784658536953285,-0.12528350268701544,0.3198436838067638,-0.06683390849988786,-0.10677683352417498,0.3005887005084681,0.230107713380426,-1.7182613624580623,-0.022707741145591622,0
-0.37862596757008843,-0.09932627936107964,0.06366925696793471,-0.10679992972273418,0.12445782239297519,-0.06394272438680489,-0.10326331470120137,0.11470378091716256,0.08493720503017468,-1.718049029809259,-0.023742663246380184,0
-0.37862596757008843,-0.10846862265643392,0.18327624374703008,-0.11656521609275204,0.32916036255192804,-0.066962332249303,-0.10693290098897676,0.30944592424195416,0.2370300949988407,-1.7178366971604557,-0.02291694946228527,0
-0.37862596757008843,-0.0952122248781702,0.05327344763540953,-0.10210856534291116,0.10668059213868887,-0.06365953026184461,-0.10291916593266409,0.09779780214797312,0.07173271569638913,-1.7176243645116527,-0.022776200075530346,0
-0.37862596757008843,-0.10521166285746396,0.3300315224136116,-0.1127195053779615,0.5802700349469286,-0.07014657935855131,-0.11080257377008779,0.5483394414512123,0.42360498241258526,-1.7174120318628494,-0.023144134052235105,0
-0.37862596757008843,-0.12164883424056969,0.3886983190290084,-0.13003527090005507,0.6806635434792794,-0.07128592522711251,-0.11218717230397032,0.6438465436159424,0.4981922524512137,-1.7171996992140464,-0.02301943569913881,0
-0.37862596757008843,-0.10863051831895583,-0.2391997359427032,-0.11629339884327733,-0.3938139080728157,-0.053866399432694445,-0.09101802130906103,-0.3783363629328541,-0.3001225923271206,-1.716987366565243,-0.021762882827141006,0
-0.37862596757008843,-0.10059287483845684,-0.16607592210266942,-0.10846103513619082,-0.2686682503337179,-0.05669831104604736,-0.0944595089944338,-0.25928485569158544,-0.20714368640685976,-1.71677503391644,-0.02291190498708054,0
-0.37862596757008843,-0.10918286822638348,0.1817532907874882,-0.11903170594909677,0.3265290303117398,-0.06692610687321798,-0.10688888196044292,0.30693967127882776,0.23507215596199704,-1.7165627012676368,-0.023021701290773498,0
-0.37862596757008843,-0.10056430501565887,0.18833068183014742,-0.1070415450556006,0.3378097656572359,-0.06708087724876312,-0.10707696326417841,0.3176743389882759,0.24345603235909818,-1.7163503686188337,-0.024012388682252698,0
-0.37862596757008843,-0.10842100628510394,0.1903171422121586,-0.11651487956507155,0.34118391417575483,-0.0671269714960532,-0.10713298748231279,0.32089024780834485,0.2459660916456681,-1.7161380359700305,-0.022932481676249245,0
-0.37862596757008843,-0.10922096132344744,0.30919576018451655,-0.11738066784117622,0.5446400337998817,-0.0697250827342209,-0.11029035234714858,0.5144466370430552,0.3971310484215175,-1.7159257033212272,-0.02311009174140217,0
-0.37862596757008843,-0.11822997877907782,0.3476227326854217,-0.12646137743473923,0.6103855694853514,-0.07049562523071169,-0.11122675713595932,0.5769861823093128,0.44597745169140246,-1.7157133706724241,-0.023019537567845985,0
-0.37862596757008843,-0.10604018771860543,0.044797883338828504,-0.11357522634853007,0.0921767895516224,-0.06342573976540933,-0.1026350431121279,0.08399993637248164,0.06095941132778406,-1.7155010380236209,-0.02268809548902567,0
-0.37862596757008843,-0.10789722620047427,0.17464617697629262,-0.11781356197922857,0.31437957762378915,-0.0667581681239828,-0.10668479373724057,0.295387551886066,0.22604800566185174,-1.7152887053748178,-0.02305335639926706,0
-0.37862596757008843,-0.11957276045058297,0.20453136983454973,-0.1271560215167302,0.36553317997730567,-0.06745626974705352,-0.10753316046898365,0.3440573674925848,0.264056149239635,-1.7150763727260145,-0.022718044099254136,0
-0.37862596757008843,-0.100326223159009,0.10375161312051585,-0.10801807369260238,0.19307390234046848,-0.06500304025572601,-0.10455187171828281,0.17998313677035047,0.1359178546435392,-1.7148640400772115,-0.022850513692251766,0
-0.37862596757008843,-0.09925009316695169,0.18594692937173402,-0.1071019488888172,0.3337179810732111,-0.06702489437276808,-0.1070089338564443,0.313784706253388,0.24041705115262274,-1.7146517074284082,-0.022963234180616472,0
-0.37862596757008843,-0.09925009316695169,0.054001816442146966,-0.10669925666737316,0.10791442256710251,-0.06367928776175463,-0.10294317631186437,0.09896559026699259,0.0726513695572781,-1.714439374779605,-0.023726143932540522,0
-0.37862596757008843,-0.08299386399489984,-0.11866573431866927,-0.08993719294976517,-0.1875627848251396,-0.05838098816213412,-0.0965043929563239,-0.1821299929665227,-0.14688370486532554,-1.714227042130802,-0.023611089940069684,0
-0.37862596757008843,-0.1092971475175754,0.22574235235802464,-0.12110557088953355,0.4018052765513842,-0.06793702899236405,-0.10811741302952368,0.37855203193131354,0.29100332915903987,-1.7140147094819986,-0.023076050220249146,0
-0.37862596757008843,-0.10105951527749055,-0.03629384381127233,-0.10939729455104821,-0.04657877321926261,-0.061058129399941895,-0.0997577993379616,-0.0480050360043721,-0.042133966394181516,-1.7138023768331956,-0.02257186961158241,0
-0.37862596757008843,-0.10972569485954513,0.3560320816359357,-0.11743100436885673,0.6247760611147064,-0.07066027435621185,-0.11142684362929493,0.5906852352439642,0.4566718817386184,-1.7135900441843923,-0.02316704029711044,0
-0.37862596757008843,-0.1092971475175754,-0.06333177678864672,-0.11806524461763108,-0.09284741428477412,-0.060211846527546034,-0.09872935476221609,-0.09202166510587488,-0.07651389118805049,-1.7133777115355893,-0.022901044519408238,0
-0.37862596757008843,-0.10909715875798953,0.1890369788548625,-0.11751154281314555,0.3390184158728248,-0.06709733524618818,-0.10709697191351199,0.3188241611362335,0.24435148789016675,-1.713165378886786,-0.02292124374158448,0
-0.37862596757008843,-0.1187156657666435,0.19157523378743235,-0.12747817529388542,0.3433620025850973,-0.06715660774591824,-0.1071690030511132,0.32295633448045624,0.24758533506713393,-1.7129530462379827,-0.022709528980886472,0
-0.37862596757008843,-0.10214516854381388,-0.2755078173694631,-0.10871271777459335,-0.45593349311151876,-0.05234178231588784,-0.08916522038077351,-0.43743542474076974,-0.34627334967187273,-1.7127407135891797,-0.021827260691353673,0
-0.37862596757008843,-0.10910668203225553,0.3421047871798351,-0.11671622567579357,0.6009555797824757,-0.07038695898120659,-0.1110947000503578,0.5680121797639248,0.4389669164196704,-1.7125283809403764,-0.02315249913142166,0
-0.37862596757008843,-0.10955427592275724,0.18343074622118652,-0.11720952364706251,0.32939957457376334,-0.06696562187303802,-0.10693690271884347,0.30967049888022713,0.23720640230547596,-1.7123160482915734,-0.022907434609163512,0
-0.37862596757008843,-0.10949713627716126,0.3371165644427848,-0.11843773492246681,0.5924194876348793,-0.07028817148165649,-0.11097464815435643,0.5599005438295049,0.43262913271273057,-1.71210371564277,-0.023654621044587654,0
-0.37862596757008843,-0.10900192601532958,0.19243603328630388,-0.11620279309345243,0.34480986482252146,-0.06717636524582825,-0.10719301343031308,0.32433971425221775,0.24866173757080148,-1.711891382993967,-0.022933803600402772,0
-0.37862596757008843,-0.11877280541223946,0.5239983428259921,-0.12689427157279157,0.912208190509435,-0.07367000346875495,-0.1150844247274702,0.8641183318196056,0.6702217870675522,-1.7116790503451638,-0.023283701288178905,0
-0.37862596757008843,-0.10924000787197945,0.3377787179034552,-0.11730012939688741,0.5935525972119938,-0.07030134973409646,-0.11099065507382326,0.5609785020932152,0.4334735519181941,-1.7114667176963605,-0.02314668866671339,0
-0.37862596757008843,-0.11097324378839035,0.36060094051456143,-0.11915251361552999,0.6326071073032092,-0.07074918310580694,-0.11153489033569618,0.598132130249096,0.4624900228575809,-1.7112543850475574,-0.023968562237451918,0
-0.37862596757008843,-0.10873527433588176,0.19356169416944352,-0.11686723525883509,0.34674874121002863,-0.06720271187195827,-0.10722502726924718,0.3261812262860561,0.2501000340196678,-1.7110420523987542,-0.022930972597959287,0
-0.37862596757008843,-0.10943047335729933,0.05700357879718609,-0.11784376389583687,0.1130637760897676,-0.06376161726387967,-0.10304321955853218,0.10387030036687432,0.07647445431168383,-1.7108297197499511,-0.022642841302964692,0
-0.37862596757008843,-0.10382126481462883,-0.04849953926962992,-0.1104442943268027,-0.06749093997023257,-0.06067944727791649,-0.09929760040328967,-0.06789336596982662,-0.05766756804193771,-1.7106173871011479,-0.02322059164988653,0
-0.37862596757008843,-0.10880193725574372,0.34813038367193566,-0.11719945634152641,0.6112416967213935,-0.0705055039806667,-0.11123876232555945,0.5778036339926265,0.44661308592848237,-1.7104050544523448,-0.023157872903144923,0
-0.37862596757008843,-0.11982036558149882,0.5682743375628191,-0.12898827112430059,0.9879754508991625,-0.07438456308925072,-0.11595280010854682,0.9361978077196992,0.726519493875758,-1.7101927218035415,-0.023455132108110007,0
-0.37862596757008843,-0.11052564989788863,0.049918536768012875,-0.11799477347887836,0.10093950361464173,-0.0635673318885145,-0.10280711749639615,0.09233614694517442,0.06746886267539523,-1.7099803891547383,-0.02300833358941694,0
-0.37862596757008843,-0.09031726190544927,-0.04766081155278075,-0.09757827785166576,-0.0660430777328084,-0.06070578402529654,-0.09932961424222295,-0.06651896918359602,-0.05659580520423413,-1.7097680565059352,-0.022607858483370203,0
-0.37862596757008843,-0.10875432088441374,0.34060390600231555,-0.11694777370312388,0.5983871980743497,-0.07035732273134156,-0.1110586844815574,0.5655688076995148,0.4370600137084318,-1.709555723857132,-0.023150618903578443,0
2.6411289389835297,0.6354895630030207,-1.410240202920316,0.66924838483314,-2.3977433754127535,0.3499176262283942,0.39968209840696306,-2.2847325012610633,-1.788996039867918,-1.709343391208329,-0.020215791715811716,1
2.6411289389835297,0.6796108926773712,-1.4199517870101486,0.7176821917673215,-2.4143623158771006,0.3800280560912654,0.4362739163081824,-2.3005335728099494,-1.8013375513323837,-1.7091310585595256,-0.017328218973294066,1
2.6411289389835297,0.6529647712811198,-1.4018308539698021,0.6895340054883834,-2.3833528837833984,0.3266959648291502,0.37146189938690627,-2.2710424313119426,-1.7783062494866666,-1.7089187259107226,-0.023608823558755095,1
2.6411289389835297,0.7978709125124853,-1.4276548389359474,0.8427181265256949,-2.4275567473972792,0.4069344912237282,0.46897205104909057,-2.313091786582174,-1.8111458051804594,-1.7087063932619193,-0.02296583301716919,1
2.6411289389835297,0.6409273526089033,-1.4193117053315005,0.6768089312907518,-2.4132795667256355,0.3779601176056832,0.433760829951887,-2.2995095124594247,-1.8005395287865613,-1.708494060613116,-0.017375670048838384,1
2.6411289389835297,0.7290747792149441,-1.406863220270897,0.7699717767218295,-2.3919771066758817,0.3403286397670643,0.38802906103509616,-2.2792528800872027,-1.7847182678490319,-1.708281727964313,-0.023082126017403996,1
2.6411289389835297,0.7213514037852232,-1.4193117053315005,0.7605991152677197,-2.413292156832048,0.37799303360053327,0.4338008472505537,-2.2995274784304867,-1.8005534477844536,-1.7080693953155097,-0.020342632470478204,1
2.6411289389835297,0.8002517310789838,-1.4309435344572772,0.8437248570793049,-2.4331719348572025,0.4192829286674911,0.48397853804926255,-2.3184276799875403,-1.8153168648821716,-1.7078570626667067,-0.021829941654616047,1
2.6411289389835297,0.6856010321906814,-1.407106009873143,0.7227863156741247,-2.3924051702939026,0.3410135927739449,0.38886142084737235,-2.279648131450563,-1.7850291254686255,-1.7076447300179034,-0.019596903784150483,1
2.6411289389835297,0.72951284983118,-1.4158685073360144,0.7703140651100571,-2.4073748068182272,0.36691235589599686,0.42033502624906643,-2.2938951465026003,-1.7961550444505008,-1.7074323973691004,-0.02316407110068436,1
2.6411289389835297,6.937456788060416,-1.5377930312274561,7.585421850648475,-2.624629683070327,5.875653216375614,19.23526433884151,-2.498527556896934,-1.9680546684198452,-1.707220064720297,0.36138884072191374,1
2.6411289389835297,0.7220656493551726,-1.4200180023562157,0.7613944324050718,-2.4145008070476366,0.3802980620850357,0.43660205815725284,-2.3006683175929132,-1.8014442636495578,-1.7070077320714938,-0.020244634774179406,1
2.6411289389835297,0.7208752400719234,-1.4199297152281263,0.7589078079376547,-2.414349725770688,0.3800214570862954,0.43626591284844896,-2.3005335728099494,-1.8013375513323837,-1.7067953994226908,-0.021625286632228985,1
2.6411289389835297,0.723227488815624,-1.4237039899539474,0.7638105857337357,-2.4207958602538286,0.39278812128815355,0.4517806195416935,-2.306659968942036,-1.8061210469413553,-1.7065830667738875,-0.019331525536130514,1
2.6411289389835297,0.8360782888676535,-1.4433699477358581,0.8810946952293114,-2.454436624587719,0.47202225541730586,0.54807024359453,-2.3386573634031698,-1.8311149274898804,-1.7063707341250844,-0.01822379415883108,1
2.6411289389835297,0.9072076243603628,-1.448645103639199,0.9571934577766981,-2.4634889110982234,0.49784530779970254,0.5794518092092901,-2.347281029512852,-1.8378470828037676,-1.7061584014762812,-0.016847805360594267,1
2.6411289389835297,9.489221689338097,-1.546069088686337,13.954763199660766,-2.6484123940833206,1.3068301496829273,18.093798906470827,-2.5188650361389344,-1.9748749773870502,-1.7059460688274781,0.059336864702958084,1
2.6411289389835297,11.9964795873802,-1.5508014773979664,14.129320210351219,-2.6605372708835544,0.3538098537106682,17.725731798520208,-2.529438010108826,-1.9787351794691688,-1.7057337361786749,-0.023335704868349905,1
-0.37862596757008843,-0.11060183609201658,0.35823925983817034,-0.11791423503458957,0.6285405029320092,-0.07070307897976691,-0.11147886611756219,0.59426046348527,0.45946960031496137,-1.7055214035298716,-0.023167010289274217,0
-0.37862596757008843,-0.1207917395566302,0.4492412171163047,-0.1304178285104269,0.7842801192532004,-0.07239234522207366,-0.11353175353918574,0.7424168438467159,0.5751782297932742,-1.7053090708810685,-0.023252368369084772,0
-0.37862596757008843,-0.1076972374408884,0.19526122138516422,-0.11721959095259862,0.3496696458977017,-0.0672422268717783,-0.10727304802764732,0.32895696881511005,0.25226675802489534,-1.7050967382322653,-0.023074436904212316,0
-0.37862596757008843,-0.13117210850656372,0.268451250571265,-0.14018311488044477,0.47489084427527384,-0.068872220614355,-0.10925390431167004,0.44808033994062607,0.34530597960268916,-1.7048844055834622,-0.02242392782029325,0
-0.37862596757008843,-0.06413778094823165,-0.7488813264027273,-0.06857437060215904,-1.2659935297907232,-0.020081074586559416,-0.04996027287659045,-1.2080677874672434,-0.9481354581989255,-1.704672072934659,-0.019922469065150886,0
